"PASSENGERS","DISTANCE","UNIQUE_CARRIER_NAME","ORIGIN","ORIGIN_CITY_NAME","ORIGIN_STATE_NM","DEST","DEST_CITY_NAME","DEST_STATE_NM",
240.00,1554.00,"Southwest Airlines Co.","DCA","Washington, DC","Virginia","SJU","San Juan, PR","Puerto Rico",
241.00,64.00,"Sun Air Express LLC dba Sun Air International","FKL","Franklin/Oil City, PA","Pennsylvania","PIT","Pittsburgh, PA","Pennsylvania",
241.00,910.00,"Southwest Airlines Co.","DSM","Des Moines, IA","Iowa","BWI","Baltimore, MD","Maryland",
241.00,1236.00,"SkyWest Airlines Inc.","ORD","Chicago, IL","Illinois","ELP","El Paso, TX","Texas",
241.00,2218.00,"Southwest Airlines Co.","MCO","Orlando, FL","Florida","LAX","Los Angeles, CA","California",
241.00,1499.00,"Southwest Airlines Co.","SFO","San Francisco, CA","California","MCI","Kansas City, MO","Missouri",
242.00,1236.00,"SkyWest Airlines Inc.","ELP","El Paso, TX","Texas","ORD","Chicago, IL","Illinois",
242.00,334.00,"Envoy Air","ORD","Chicago, IL","Illinois","MSP","Minneapolis, MN","Minnesota",
242.00,717.00,"Air Wisconsin Airlines Corp","ORF","Norfolk, VA","Virginia","ORD","Chicago, IL","Illinois",
242.00,72.00,"Hageland Aviation Service","BET","Bethel, AK","Alaska","KLG","Kalskag, AK","Alaska",
242.00,106.00,"JetBlue Airways","BDL","Hartford, CT","Connecticut","JFK","New York, NY","New York",
242.00,1014.00,"Southwest Airlines Co.","ABQ","Albuquerque, NM","New Mexico","MSY","New Orleans, LA","Louisiana",
243.00,660.00,"Southwest Airlines Co.","BOI","Boise, ID","Idaho","ONT","Ontario, CA","California",
243.00,201.00,"SkyWest Airlines Inc.","PIT","Pittsburgh, PA","Pennsylvania","DTW","Detroit, MI","Michigan",
243.00,1167.00,"Southwest Airlines Co.","ELP","El Paso, TX","Texas","BNA","Nashville, TN","Tennessee",
243.00,626.00,"Horizon Air","PDX","Portland, OR","Oregon","FAT","Fresno, CA","California",
243.00,548.00,"Era Aviation","ANC","Anchorage, AK","Alaska","OTZ","Kotzebue, AK","Alaska",
244.00,71.00,"Era Aviation","AKN","King Salmon, AK","Alaska","DLG","Dillingham, AK","Alaska",
244.00,631.00,"Envoy Air","DFW","Dallas/Fort Worth, TX","Texas","BNA","Nashville, TN","Tennessee",
245.00,98.00,"Kalinin Aviation LLC d/b/a Alaska Seaplanes","KAE","Kake, AK","Alaska","JNU","Juneau, AK","Alaska",
246.00,685.00,"Elite Airways LLC","ALB","Albany, NY","New York","MYR","Myrtle Beach, SC","South Carolina",
246.00,177.00,"Sun Air Express LLC dba Sun Air International","MGW","Morgantown, WV","West Virginia","BWI","Baltimore, MD","Maryland",
247.00,73.00,"Star Marianas Air Inc.","ROP","Rota, TT","U.S. Pacific Trust Territories and Possessions","SPN","Saipan, TT","U.S. Pacific Trust Territories and Possessions",
247.00,1720.00,"Southwest Airlines Co.","MSY","New Orleans, LA","Louisiana","SJU","San Juan, PR","Puerto Rico",
247.00,391.00,"Republic Airline","DCA","Washington, DC","Virginia","DAY","Dayton, OH","Ohio",
248.00,646.00,"PSA Airlines Inc.","ALB","Albany, NY","New York","CLT","Charlotte, NC","North Carolina",
249.00,2239.00,"Southwest Airlines Co.","RDU","Raleigh/Durham, NC","North Carolina","LAX","Los Angeles, CA","California",
249.00,2502.00,"Southwest Airlines Co.","BDL","Hartford, CT","Connecticut","SAN","San Diego, CA","California",
249.00,589.00,"SkyWest Airlines Inc.","XNA","Fayetteville, AR","Arkansas","ATL","Atlanta, GA","Georgia",
250.00,304.00,"Mesa Airlines Inc.","DFW","Dallas/Fort Worth, TX","Texas","LIT","Little Rock, AR","Arkansas",
250.00,191.00,"SkyWest Airlines Inc.","IAH","Houston, TX","Texas","SAT","San Antonio, TX","Texas",
250.00,2342.00,"Allegiant Air","RIV","Riverside, CA","California","PHL","Philadelphia, PA","Pennsylvania",
250.00,1891.00,"Allegiant Air","CVG","Cincinnati, OH","Kentucky","BUR","Burbank, CA","California",
251.00,955.00,"Allegiant Air","TCM","Tacoma, WA","Washington","RIV","Riverside, CA","California",
251.00,978.00,"Envoy Air","BGR","Bangor, ME","Maine","ORD","Chicago, IL","Illinois",
251.00,588.00,"Southwest Airlines Co.","SLC","Salt Lake City, UT","Utah","SNA","Santa Ana, CA","California",
251.00,341.00,"ADVANCED AIR, LLC","HHR","Hawthorne, CA","California","OAK","Oakland, CA","California",
251.00,61.00,"Cape Air","HYA","Hyannis, MA","Massachusetts","BOS","Boston, MA","Massachusetts",
253.00,656.00,"Southwest Airlines Co.","BUR","Burbank, CA","California","BOI","Boise, ID","Idaho",
253.00,145.00,"Hageland Aviation Service","BET","Bethel, AK","Alaska","SCM","Scammon Bay, AK","Alaska",
253.00,73.00,"Star Marianas Air Inc.","SPN","Saipan, TT","U.S. Pacific Trust Territories and Possessions","ROP","Rota, TT","U.S. Pacific Trust Territories and Possessions",
254.00,130.00,"Trans States Airlines","PIA","Peoria, IL","Illinois","ORD","Chicago, IL","Illinois",
254.00,621.00,"SkyWest Airlines Inc.","SEA","Seattle, WA","Washington","JAC","Jackson, WY","Wyoming",
254.00,177.00,"Trans States Airlines","ORD","Chicago, IL","Illinois","IND","Indianapolis, IN","Indiana",
254.00,1237.00,"Southwest Airlines Co.","MDW","Chicago, IL","Illinois","ELP","El Paso, TX","Texas",
254.00,296.00,"Republic Airline","LGA","New York, NY","New York","ORF","Norfolk, VA","Virginia",
254.00,184.00,"Tradewind Aviation","TEB","Teterboro, NJ","New Jersey","MVY","Martha's Vineyard, MA","Massachusetts",
255.00,2181.00,"Southwest Airlines Co.","SJU","San Juan, PR","Puerto Rico","SAT","San Antonio, TX","Texas",
255.00,403.00,"Air Wisconsin Airlines Corp","MCI","Kansas City, MO","Missouri","ORD","Chicago, IL","Illinois",
255.00,501.00,"Endeavor Air Inc.","DTW","Detroit, MI","Michigan","RDU","Raleigh/Durham, NC","North Carolina",
255.00,2241.00,"Southwest Airlines Co.","SMF","Sacramento, CA","California","BUF","Buffalo, NY","New York",
255.00,752.00,"SkyWest Airlines Inc.","BOS","Boston, MA","Massachusetts","CVG","Cincinnati, OH","Kentucky",
256.00,1532.00,"Southwest Airlines Co.","SAN","San Diego, CA","California","MSP","Minneapolis, MN","Minnesota",
256.00,59.00,"Kalinin Aviation LLC d/b/a Alaska Seaplanes","AGN","Angoon, AK","Alaska","JNU","Juneau, AK","Alaska",
256.00,580.00,"Via Airlines d/b/a Charter Air Transport","SFB","Sanford, FL","Florida","JAN","Jackson/Vicksburg, MS","Mississippi",
256.00,39.00,"Pacific Airways, Inc.","HYL","Hollis, AK","Alaska","WFB","Ketchikan, AK","Alaska",
257.00,1318.00,"Southwest Airlines Co.","ONT","Ontario, CA","California","MCI","Kansas City, MO","Missouri",
257.00,773.00,"Southwest Airlines Co.","PIT","Pittsburgh, PA","Pennsylvania","MCI","Kansas City, MO","Missouri",
258.00,808.00,"Republic Airline","MCI","Kansas City, MO","Missouri","CLT","Charlotte, NC","North Carolina",
258.00,1527.00,"Allegiant Air","VOK","Camp Douglas, WI","Wisconsin","YUM","Yuma, AZ","Arizona",
259.00,539.00,"Southwest Airlines Co.","CVG","Cincinnati, OH","Kentucky","MCI","Kansas City, MO","Missouri",
259.00,96.00,"Grand Canyon Airlines, Inc. d/b/a Grand Canyon Airlines d/b/a Scenic Airlines","DQS","Whitmore, AZ","Arizona","L41","Marble Canyon, AZ","Arizona",
259.00,1635.00,"United Air Lines Inc.","IAH","Houston, TX","Texas","SFO","San Francisco, CA","California",
259.00,939.00,"SkyWest Airlines Inc.","IDA","Idaho Falls, ID","Idaho","MSP","Minneapolis, MN","Minnesota",
260.00,576.00,"Trans States Airlines","DEN","Denver, CO","Colorado","ISN","Williston, ND","North Dakota",
260.00,1265.00,"United Air Lines Inc.","IAH","Houston, TX","Texas","JAC","Jackson, WY","Wyoming",
260.00,2469.00,"Southwest Airlines Co.","LGA","New York, NY","New York","LAX","Los Angeles, CA","California",
261.00,550.00,"Elite Airways LLC","AVL","Asheville, NC","North Carolina","VRB","Vero Beach, FL","Florida",
261.00,304.00,"Mesa Airlines Inc.","LIT","Little Rock, AR","Arkansas","DFW","Dallas/Fort Worth, TX","Texas",
261.00,1139.00,"Frontier Airlines Inc.","SAT","San Antonio, TX","Texas","CMH","Columbus, OH","Ohio",
261.00,1139.00,"Frontier Airlines Inc.","CMH","Columbus, OH","Ohio","SAT","San Antonio, TX","Texas",
262.00,52.00,"Hageland Aviation Service","UNK","Unalakleet, AK","Alaska","WBB","Stebbins, AK","Alaska",
262.00,177.00,"Sun Air Express LLC dba Sun Air International","BWI","Baltimore, MD","Maryland","MGW","Morgantown, WV","West Virginia",
262.00,318.00,"Republic Airline","DCA","Washington, DC","Virginia","ALB","Albany, NY","New York",
262.00,357.00,"Endeavor Air Inc.","ROA","Roanoke, VA","Virginia","ATL","Atlanta, GA","Georgia",
262.00,501.00,"GoJet Airlines LLC d/b/a United Express","DTW","Detroit, MI","Michigan","RDU","Raleigh/Durham, NC","North Carolina",
263.00,1517.00,"Southwest Airlines Co.","MSP","Minneapolis, MN","Minnesota","SMF","Sacramento, CA","California",
263.00,446.00,"Via Airlines d/b/a Charter Air Transport","AUS","Austin, TX","Texas","LIT","Little Rock, AR","Arkansas",
264.00,2432.00,"Southwest Airlines Co.","BDL","Hartford, CT","Connecticut","SEA","Seattle, WA","Washington",
264.00,1979.00,"Southwest Airlines Co.","PHX","Phoenix, AZ","Arizona","DCA","Washington, DC","Virginia",
264.00,824.00,"Southwest Airlines Co.","OMA","Omaha, NE","Nebraska","SAT","San Antonio, TX","Texas",
264.00,230.00,"Boutique Air","CNM","Carlsbad, NM","New Mexico","ABQ","Albuquerque, NM","New Mexico",
264.00,230.00,"Boutique Air","ABQ","Albuquerque, NM","New Mexico","CNM","Carlsbad, NM","New Mexico",
264.00,846.00,"Southwest Airlines Co.","PVD","Providence, RI","Rhode Island","MKE","Milwaukee, WI","Wisconsin",
264.00,2172.00,"Alaska Airlines Inc.","ATL","Atlanta, GA","Georgia","PDX","Portland, OR","Oregon",
265.00,925.00,"ExpressJet Airlines Inc.","IAH","Houston, TX","Texas","CHS","Charleston, SC","South Carolina",
265.00,603.00,"Sun Country Airlines d/b/a MN Airlines","PBI","West Palm Beach/Palm Beach, FL","Florida","GPT","Gulfport/Biloxi, MS","Mississippi",
265.00,603.00,"Sun Country Airlines d/b/a MN Airlines","GPT","Gulfport/Biloxi, MS","Mississippi","PBI","West Palm Beach/Palm Beach, FL","Florida",
265.00,1911.00,"Southwest Airlines Co.","SFO","San Francisco, CA","California","MSY","New Orleans, LA","Louisiana",
266.00,1179.00,"Southwest Airlines Co.","PNS","Pensacola, FL","Florida","DEN","Denver, CO","Colorado",
266.00,708.00,"Alaska Airlines Inc.","WRG","Wrangell, AK","Alaska","ANC","Anchorage, AK","Alaska",
266.00,620.00,"Sun Country Airlines d/b/a MN Airlines","FLL","Fort Lauderdale, FL","Florida","GPT","Gulfport/Biloxi, MS","Mississippi",
268.00,384.00,"Trans States Airlines","GSP","Greer, SC","South Carolina","IAD","Washington, DC","Virginia",
268.00,1489.00,"Republic Airline","EWR","Newark, NJ","New Jersey","RAP","Rapid City, SD","South Dakota",
268.00,373.00,"Alaska Airlines Inc.","SCC","Deadhorse, AK","Alaska","FAI","Fairbanks, AK","Alaska",
268.00,1023.00,"Southwest Airlines Co.","DEN","Denver, CO","Colorado","HRL","Harlingen/San Benito, TX","Texas",
268.00,497.00,"Sun Country Airlines d/b/a MN Airlines","TUP","Tupelo, MS","Mississippi","HOU","Houston, TX","Texas",
269.00,201.00,"Cape Air","GDV","Glendive, MT","Montana","BIL","Billings, MT","Montana",
269.00,153.00,"Hageland Aviation Service","BET","Bethel, AK","Alaska","HPB","Hooper Bay, AK","Alaska",
269.00,446.00,"Via Airlines d/b/a Charter Air Transport","LIT","Little Rock, AR","Arkansas","AUS","Austin, TX","Texas",
270.00,41.00,"Hageland Aviation Service","WTL","Tuntutuliak, AK","Alaska","BET","Bethel, AK","Alaska",
270.00,297.00,"SkyWest Airlines Inc.","MKE","Milwaukee, WI","Wisconsin","MSP","Minneapolis, MN","Minnesota",
270.00,318.00,"Republic Airline","ALB","Albany, NY","New York","DCA","Washington, DC","Virginia",
271.00,2723.00,"United Air Lines Inc.","PWM","Portland, ME","Maine","SFO","San Francisco, CA","California",
271.00,82.00,"Alaska Airlines Inc.","KTN","Ketchikan, AK","Alaska","WRG","Wrangell, AK","Alaska",
271.00,1293.00,"Alaska Airlines Inc.","SEA","Seattle, WA","Washington","CDV","Cordova, AK","Alaska",
271.00,2050.00,"Allegiant Air","RIV","Riverside, CA","California","NC1","Gastonia, NC","North Carolina",
272.00,201.00,"Republic Airline","CRP","Corpus Christi, TX","Texas","IAH","Houston, TX","Texas",
272.00,788.00,"Sun Country Airlines d/b/a MN Airlines","GPT","Gulfport/Biloxi, MS","Mississippi","MDW","Chicago, IL","Illinois",
273.00,729.00,"SkyWest Airlines Inc.","PIB","Hattiesburg/Laurel, MS","Mississippi","ORD","Chicago, IL","Illinois",
273.00,1269.00,"Southwest Airlines Co.","ATL","Atlanta, GA","Georgia","ABQ","Albuquerque, NM","New Mexico",
273.00,1479.00,"Southwest Airlines Co.","SJC","San Jose, CA","California","MCI","Kansas City, MO","Missouri",
273.00,631.00,"Envoy Air","BNA","Nashville, TN","Tennessee","DFW","Dallas/Fort Worth, TX","Texas",
274.00,1073.00,"Southwest Airlines Co.","CMH","Columbus, OH","Ohio","AUS","Austin, TX","Texas",
274.00,1476.00,"Southwest Airlines Co.","DEN","Denver, CO","Colorado","DCA","Washington, DC","Virginia",
274.00,980.00,"Southwest Airlines Co.","RDU","Raleigh/Durham, NC","North Carolina","MSP","Minneapolis, MN","Minnesota",
274.00,580.00,"Via Airlines d/b/a Charter Air Transport","JAN","Jackson/Vicksburg, MS","Mississippi","SFB","Sanford, FL","Florida",
275.00,901.00,"Endeavor Air Inc.","SAV","Savannah, GA","Georgia","BOS","Boston, MA","Massachusetts",
275.00,2092.00,"Southwest Airlines Co.","ATL","Atlanta, GA","Georgia","SMF","Sacramento, CA","California",
275.00,145.00,"Hageland Aviation Service","SCM","Scammon Bay, AK","Alaska","BET","Bethel, AK","Alaska",
275.00,446.00,"Sun Country Airlines d/b/a MN Airlines","GPT","Gulfport/Biloxi, MS","Mississippi","SRQ","Sarasota/Bradenton, FL","Florida",
275.00,716.00,"Envoy Air","ORD","Chicago, IL","Illinois","BIS","Bismarck/Mandan, ND","North Dakota",
275.00,1514.00,"Allegiant Air","ELP","El Paso, TX","Texas","SFB","Sanford, FL","Florida",
275.00,1489.00,"Republic Airline","RAP","Rapid City, SD","South Dakota","EWR","Newark, NJ","New Jersey",
276.00,155.00,"Endeavor Air Inc.","DTW","Detroit, MI","Michigan","CMH","Columbus, OH","Ohio",
276.00,153.00,"Hageland Aviation Service","HPB","Hooper Bay, AK","Alaska","BET","Bethel, AK","Alaska",
276.00,1313.00,"Elite Airways LLC","PWM","Portland, ME","Maine","SRQ","Sarasota/Bradenton, FL","Florida",
276.00,1313.00,"Elite Airways LLC","SRQ","Sarasota/Bradenton, FL","Florida","PWM","Portland, ME","Maine",
276.00,560.00,"Sun Country Airlines d/b/a MN Airlines","PVU","Provo, UT","Utah","TUS","Tucson, AZ","Arizona",
276.00,1930.00,"Spirit Air Lines","DTW","Detroit, MI","Michigan","SJU","San Juan, PR","Puerto Rico",
277.00,305.00,"Boutique Air","BNA","Nashville, TN","Tennessee","GLH","Greenville, MS","Mississippi",
277.00,1591.00,"Allegiant Air","POB","Fayetteville, NC","North Carolina","BIF","El Paso, TX","Texas",
277.00,641.00,"SkyWest Airlines Inc.","DFW","Dallas/Fort Worth, TX","Texas","DEN","Denver, CO","Colorado",
277.00,146.00,"Multi-Aero, Inc. d/b/a Air Choice One","BRL","Burlington, IA","Iowa","STL","St. Louis, MO","Missouri",
277.00,910.00,"Southwest Airlines Co.","ALB","Albany, NY","New York","STL","St. Louis, MO","Missouri",
277.00,592.00,"Alaska Airlines Inc.","ANC","Anchorage, AK","Alaska","SIT","Sitka, AK","Alaska",
277.00,1453.00,"Sun Country Airlines d/b/a MN Airlines","IFP","Bullhead City, AZ","Arizona","RFD","Rockford, IL","Illinois",
278.00,94.00,"Mokulele Flight Services, Inc.","JHM","Kapalua, HI","Hawaii","KOA","Kona, HI","Hawaii",
279.00,11.00,"Star Marianas Air Inc.","TIQ","Tinian, TT","U.S. Pacific Trust Territories and Possessions","SPN","Saipan, TT","U.S. Pacific Trust Territories and Possessions",
279.00,296.00,"Republic Airline","ORF","Norfolk, VA","Virginia","LGA","New York, NY","New York",
279.00,1016.00,"Sun Country Airlines d/b/a MN Airlines","IFP","Bullhead City, AZ","Arizona","DFW","Dallas/Fort Worth, TX","Texas",
279.00,191.00,"Cape Air","ACK","Nantucket, MA","Massachusetts","HPN","White Plains, NY","New York",
279.00,1069.00,"Endeavor Air Inc.","DEN","Denver, CO","Colorado","CVG","Cincinnati, OH","Kentucky",
279.00,1023.00,"Republic Airline","EYW","Key West, FL","Florida","DCA","Washington, DC","Virginia",
279.00,177.00,"Trans States Airlines","IND","Indianapolis, IN","Indiana","ORD","Chicago, IL","Illinois",
280.00,829.00,"American Airlines Inc.","MCO","Orlando, FL","Florida","IND","Indianapolis, IN","Indiana",
280.00,1069.00,"Endeavor Air Inc.","CVG","Cincinnati, OH","Kentucky","DEN","Denver, CO","Colorado",
280.00,155.00,"Endeavor Air Inc.","CMH","Columbus, OH","Ohio","DTW","Detroit, MI","Michigan",
280.00,2277.00,"Southwest Airlines Co.","PVD","Providence, RI","Rhode Island","PHX","Phoenix, AZ","Arizona",
280.00,1249.00,"Republic Airline","RSW","Fort Myers, FL","Florida","BOS","Boston, MA","Massachusetts",
281.00,176.00,"SkyWest Airlines Inc.","IAD","Washington, DC","Virginia","LWB","Lewisburg, WV","West Virginia",
281.00,1016.00,"Sun Country Airlines d/b/a MN Airlines","DFW","Dallas/Fort Worth, TX","Texas","IFP","Bullhead City, AZ","Arizona",
281.00,24.00,"Smokey Bay Air Inc.","HOM","Homer, AK","Alaska","PGM","Port Graham, AK","Alaska",
282.00,1342.00,"Southwest Airlines Co.","MCI","Kansas City, MO","Missouri","SNA","Santa Ana, CA","California",
282.00,1524.00,"Sun Country Airlines d/b/a MN Airlines","MKE","Milwaukee, WI","Wisconsin","IFP","Bullhead City, AZ","Arizona",
282.00,583.00,"Southwest Airlines Co.","TUL","Tulsa, OK","Oklahoma","MDW","Chicago, IL","Illinois",
282.00,746.00,"Delta Air Lines Inc.","ATL","Atlanta, GA","Georgia","EWR","Newark, NJ","New Jersey",
283.00,297.00,"SkyWest Airlines Inc.","MSP","Minneapolis, MN","Minnesota","MKE","Milwaukee, WI","Wisconsin",
283.00,1577.00,"Southwest Airlines Co.","ALB","Albany, NY","New York","AUS","Austin, TX","Texas",
283.00,567.00,"Sun Country Airlines d/b/a MN Airlines","GPT","Gulfport/Biloxi, MS","Mississippi","SAT","San Antonio, TX","Texas",
285.00,197.00,"Cape Air","BIL","Billings, MT","Montana","HVR","Havre, MT","Montana",
285.00,723.00,"Republic Airline","ACK","Nantucket, MA","Massachusetts","CLT","Charlotte, NC","North Carolina",
285.00,75.00,"Sun Air Express LLC dba Sun Air International","JST","Johnstown, PA","Pennsylvania","PIT","Pittsburgh, PA","Pennsylvania",
285.00,1230.00,"Endeavor Air Inc.","RAP","Rapid City, SD","South Dakota","ATL","Atlanta, GA","Georgia",
286.00,2213.00,"Southwest Airlines Co.","BDL","Hartford, CT","Connecticut","PHX","Phoenix, AZ","Arizona",
286.00,273.00,"SkyWest Airlines Inc.","JFK","New York, NY","New York","PWM","Portland, ME","Maine",
287.00,1740.00,"Southwest Airlines Co.","BUR","Burbank, CA","California","MDW","Chicago, IL","Illinois",
287.00,1238.00,"Elite Airways LLC","PWM","Portland, ME","Maine","VRB","Vero Beach, FL","Florida",
287.00,79.00,"Mokulele Flight Services, Inc.","MUE","Kamuela, HI","Hawaii","OGG","Kahului, HI","Hawaii",
287.00,716.00,"Envoy Air","BIS","Bismarck/Mandan, ND","North Dakota","ORD","Chicago, IL","Illinois",
287.00,977.00,"Envoy Air","ORD","Chicago, IL","Illinois","AUS","Austin, TX","Texas",
288.00,383.00,"Delta Air Lines Inc.","DTW","Detroit, MI","Michigan","IAD","Washington, DC","Virginia",
288.00,980.00,"Southwest Airlines Co.","MSP","Minneapolis, MN","Minnesota","RDU","Raleigh/Durham, NC","North Carolina",
288.00,1005.00,"Southwest Airlines Co.","RSW","Fort Myers, FL","Florida","DAL","Dallas, TX","Texas",
288.00,231.00,"Multi-Aero, Inc. d/b/a Air Choice One","STL","St. Louis, MO","Missouri","MKL","Jackson, TN","Tennessee",
288.00,548.00,"Era Aviation","OTZ","Kotzebue, AK","Alaska","ANC","Anchorage, AK","Alaska",
289.00,1772.00,"United Air Lines Inc.","SFO","San Francisco, CA","California","MSN","Madison, WI","Wisconsin",
289.00,910.00,"Southwest Airlines Co.","BWI","Baltimore, MD","Maryland","DSM","Des Moines, IA","Iowa",
289.00,53.00,"Air Charter, Inc d/b/a Air Flamenco","CPX","Culebra, PR","Puerto Rico","SIG","San Juan, PR","Puerto Rico",
289.00,41.00,"Hageland Aviation Service","BET","Bethel, AK","Alaska","WTL","Tuntutuliak, AK","Alaska",
289.00,612.00,"Envoy Air","DCA","Washington, DC","Virginia","ORD","Chicago, IL","Illinois",
289.00,872.00,"SkyWest Airlines Inc.","DEN","Denver, CO","Colorado","MEM","Memphis, TN","Tennessee",
289.00,1249.00,"Republic Airline","BOS","Boston, MA","Massachusetts","RSW","Fort Myers, FL","Florida",
289.00,857.00,"Republic Airline","PBI","West Palm Beach/Palm Beach, FL","Florida","DCA","Washington, DC","Virginia",
